typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20050101","2005","52","2005","862","VEN","Venezuela","M","Import","842","USA","USA","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","904175345","false","-1","N/A",,"false","904175345","false",,"false",,"181013857","181013857","0","false","false",
"C","A","20050101","2005","52","2005","876","WLF","Wallis and Futuna Isds","M","Import","0","W00","World","0","W00","World","H0","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","815","false","-1","N/A",,"false","815","false",,"false","601",,"601","0","true","false",
"C","A","20050101","2005","52","2005","876","WLF","Wallis and Futuna Isds","M","Import","242","FJI","Fiji","0","W00","World","H0","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75","false","-1","N/A",,"false","75","false",,"false","46",,"46","0","true","false",
"C","A","20050101","2005","52","2005","876","WLF","Wallis and Futuna Isds","M","Import","251","FRA","France","0","W00","World","H0","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","440","false","-1","N/A",,"false","440","false",,"false","332",,"332","0","true","false",
"C","A","20050101","2005","52","2005","876","WLF","Wallis and Futuna Isds","M","Import","540","NCL","New Caledonia","0","W00","World","H0","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","-1","N/A",,"false","300","false",,"false","224",,"224","0","true","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","0","W00","World","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2883670000","false","-1","N/A",,"false","2883670000","false",,"false","357270726",,"357270726","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","36","AUS","Australia","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","307253000","false","-1","N/A",,"false","307253000","false",,"false","39204966",,"39204966","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","40","AUT","Austria","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35201000","false","-1","N/A",,"false","35201000","false",,"false","6041215",,"6041215","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","124","CAN","Canada","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4349000","false","-1","N/A",,"false","4349000","false",,"false","1143216",,"1143216","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","203","CZE","Czechia","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41450000","false","-1","N/A",,"false","41450000","false",,"false","6618067",,"6618067","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","251","FRA","France","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81762000","false","-1","N/A",,"false","81762000","false",,"false","6450255",,"6450255","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","276","DEU","Germany","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64776000","false","-1","N/A",,"false","64776000","false",,"false","5621686",,"5621686","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","380","ITA","Italy","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5169000","false","-1","N/A",,"false","5169000","false",,"false","1431642",,"1431642","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","398","KAZ","Kazakhstan","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64800000","false","-1","N/A",,"false","64800000","false",,"false","5296551",,"5296551","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","490","S19","Other Asia, nes","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4501000","false","-1","N/A",,"false","4501000","false",,"false","1006869",,"1006869","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","533","ABW","Aruba","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","455520000","false","-1","N/A",,"false","455520000","false",,"false","36467541",,"36467541","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","616","POL","Poland","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38570000","false","-1","N/A",,"false","38570000","false",,"false","2254967",,"2254967","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","643","RUS","Russian Federation","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","943001000","false","-1","N/A",,"false","943001000","false",,"false","120902956",,"120902956","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","699","IND","India","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3061000","false","-1","N/A",,"false","3061000","false",,"false","608317",,"608317","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","703","SVK","Slovakia","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30750000","false","-1","N/A",,"false","30750000","false",,"false","4913731",,"4913731","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","760","SYR","Syria","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11742000","false","-1","N/A",,"false","11742000","false",,"false","2013738",,"2013738","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","792","TUR","Türkiye","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36000000","false","-1","N/A",,"false","36000000","false",,"false","3597459",,"3597459","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","804","UKR","Ukraine","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58421000","false","-1","N/A",,"false","58421000","false",,"false","8311914",,"8311914","0","false","false",
"C","A","20050101","2005","52","2005","887","YEM","Yemen","M","Import","842","USA","USA","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","697344000","false","-1","N/A",,"false","697344000","false",,"false","105385635",,"105385635","0","false","false",
"C","A","20050101","2005","52","2005","894","ZMB","Zambia","M","Import","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76472590","false","8","kg","76472590","false","76472590","false","0","false","22566712","0","22566712","0","false","true",
"C","A","20050101","2005","52","2005","894","ZMB","Zambia","M","Import","32","ARG","Argentina","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8918290","false","8","kg","8918290","false","8918290","false","0","false","2824347","0","2824347","0","false","true",
"C","A","20050101","2005","52","2005","894","ZMB","Zambia","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1585980","false","8","kg","1585980","false","1585980","false","0","false","468428","0","468428","0","false","true",
"C","A","20050101","2005","52","2005","894","ZMB","Zambia","M","Import","508","MOZ","Mozambique","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1992260","false","8","kg","1992260","false","1992260","false","0","false","649924","0","649924","0","false","true",
"C","A","20050101","2005","52","2005","894","ZMB","Zambia","M","Import","710","ZAF","South Africa","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51216650","false","8","kg","51216650","false","51216650","false","0","false","14783859","0","14783859","0","false","true",
"C","A","20050101","2005","52","2005","894","ZMB","Zambia","M","Import","716","ZWE","Zimbabwe","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1407090","false","8","kg","1407090","false","1407090","false","0","false","470734","0","470734","0","false","true",
"C","A","20050101","2005","52","2005","894","ZMB","Zambia","M","Import","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11352320","false","8","kg","11352320","false","11352320","false","0","false","3369420","0","3369420","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","327931092","false","8","kg","327931092","false","327931092","false","0","false","0","52155237","52155237","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","12","DZA","Algeria","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","128031900","false","8","kg","128031900","false","128031900","false","0","false","0","22495607","22495607","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","31","AZE","Azerbaijan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4084","false","8","kg","4084","false","4084","false","0","false","0","1531","1531","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","36","AUS","Australia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3944","false","8","kg","3944","false","3944","false","0","false","0","2009","2009","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","40","AUT","Austria","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44836","false","8","kg","44836","false","44836","false","0","false","0","31143","31143","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","56","BEL","Belgium","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19424","false","8","kg","19424","false","19424","false","0","false","0","12443","12443","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","0","289","289","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","196","CYP","Cyprus","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","375","false","8","kg","375","false","375","false","0","false","0","228","228","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","208","DNK","Denmark","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2613","false","8","kg","2613","false","2613","false","0","false","0","1701","1701","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","251","FRA","France","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8614","false","8","kg","8614","false","8614","false","0","false","0","5774","5774","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","276","DEU","Germany","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","219066","false","8","kg","219066","false","219066","false","0","false","0","129594","129594","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","368","IRQ","Iraq","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25300","false","8","kg","25300","false","25300","false","0","false","0","5975","5975","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","376","ISR","Israel","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15683000","false","8","kg","15683000","false","15683000","false","0","false","0","2251765","2251765","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","380","ITA","Italy","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58380000","false","8","kg","58380000","false","58380000","false","0","false","0","9508863","9508863","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","398","KAZ","Kazakhstan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","8","kg","3000","false","3000","false","0","false","0","1480","1480","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","417","KGZ","Kyrgyzstan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","0","133","133","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","434","LBY","Libya","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25800000","false","8","kg","25800000","false","25800000","false","0","false","0","3225774","3225774","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","528","NLD","Netherlands","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10128","false","8","kg","10128","false","10128","false","0","false","0","5896","5896","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","554","NZL","New Zealand","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","960","false","8","kg","960","false","960","false","0","false","0","634","634","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","579","NOR","Norway","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","360","false","8","kg","360","false","360","false","0","false","0","231","231","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","620","PRT","Portugal","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25750000","false","8","kg","25750000","false","25750000","false","0","false","0","4110625","4110625","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","634","QAT","Qatar","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","8","kg","2000","false","2000","false","0","false","0","1460","1460","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","724","ESP","Spain","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10060000","false","8","kg","10060000","false","10060000","false","0","false","0","1561212","1561212","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","736","SDN","Sudan (...2011)","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27500000","false","8","kg","27500000","false","27500000","false","0","false","0","3451250","3451250","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","752","SWE","Sweden","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12566","false","8","kg","12566","false","12566","false","0","false","0","8690","8690","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","757","CHE","Switzerland","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8500","false","8","kg","8500","false","8500","false","0","false","0","4111","4111","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","760","SYR","Syria","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5250000","false","8","kg","5250000","false","5250000","false","0","false","0","753795","753795","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","788","TUN","Tunisia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5000000","false","8","kg","5000000","false","5000000","false","0","false","0","795500","795500","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","807","MKD","North Macedonia","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78000","false","8","kg","78000","false","78000","false","0","false","0","37448","37448","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","826","GBR","United Kingdom","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19682","false","8","kg","19682","false","19682","false","0","false","0","9806","9806","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","842","USA","USA","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3840","false","8","kg","3840","false","3840","false","0","false","0","3271","3271","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","860","UZB","Uzbekistan","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1300","false","8","kg","1300","false","1300","false","0","false","0","765","765","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","887","YEM","Yemen","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26000000","false","8","kg","26000000","false","26000000","false","0","false","0","3733080","3733080","0","false","true",
"C","A","20050101","2005","52","2005","792","TUR","Türkiye","X","Export","891","SCG","Serbia and Montenegro (...2005)","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7000","false","8","kg","7000","false","7000","false","0","false","0","3154","3154","0","false","true",
"C","A","20050101","2005","52","2005","800","UGA","Uganda","X","Export","0","W00","World","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28909","true","-1","N/A",,"false","28909","true",,"false",,"10717","10717","6","true","false",
"C","A","20050101","2005","52","2005","800","UGA","Uganda","X","Export","178","COG","Congo","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6826","true","-1","N/A",,"false","6826","true",,"false",,"2989","2989","6","true","false",
"C","A","20050101","2005","52","2005","800","UGA","Uganda","X","Export","404","KEN","Kenya","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15000","false","-1","N/A",,"false","15000","false",,"false",,"6567","6567","0","true","false",
"C","A","20050101","2005","52","2005","800","UGA","Uganda","X","Export","646","RWA","Rwanda","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4714","true","-1","N/A",,"false","4714","true",,"false",,"773","773","6","true","false",
"C","A","20050101","2005","52","2005","800","UGA","Uganda","X","Export","736","SDN","Sudan (...2011)","0","W00","World","H2","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2368","true","-1","N/A",,"false","2368","true",,"false",,"388","388","6","true","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","0","W00","World","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6009480234","false","-1","N/A",,"false","6009480234","false",,"false",,"652171046","652171046","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","8","ALB","Albania","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28026173","false","-1","N/A",,"false","28026173","false",,"false",,"3288753","3288753","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","12","DZA","Algeria","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","353078082","false","-1","N/A",,"false","353078082","false",,"false",,"36553728","36553728","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","40","AUT","Austria","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11245100","false","-1","N/A",,"false","11245100","false",,"false",,"1232576","1232576","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","50","BGD","Bangladesh","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80734198","false","-1","N/A",,"false","80734198","false",,"false",,"9239139","9239139","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","51","ARM","Armenia","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1555100","false","-1","N/A",,"false","1555100","false",,"false",,"211261","211261","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","100","BGR","Bulgaria","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20000","false","-1","N/A",,"false","20000","false",,"false",,"2953","2953","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","104","MMR","Myanmar","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2942800","false","-1","N/A",,"false","2942800","false",,"false",,"338365","338365","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","112","BLR","Belarus","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29128931","false","-1","N/A",,"false","29128931","false",,"false",,"2983517","2983517","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","120","CMR","Cameroon","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9614838","false","-1","N/A",,"false","9614838","false",,"false",,"1110095","1110095","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","148","TCD","Chad","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4202000","false","-1","N/A",,"false","4202000","false",,"false",,"454725","454725","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","196","CYP","Cyprus","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28159532","false","-1","N/A",,"false","28159532","false",,"false",,"2969949","2969949","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","232","ERI","Eritrea","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47659479","false","-1","N/A",,"false","47659479","false",,"false",,"5562349","5562349","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","251","FRA","France","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","249540","false","-1","N/A",,"false","249540","false",,"false",,"32860","32860","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","262","DJI","Djibouti","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6826600","false","-1","N/A",,"false","6826600","false",,"false",,"814072","814072","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","268","GEO","Georgia","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2557521","false","-1","N/A",,"false","2557521","false",,"false",,"365305","365305","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","276","DEU","Germany","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22724800","false","-1","N/A",,"false","22724800","false",,"false",,"2717960","2717960","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","300","GRC","Greece","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8631176","false","-1","N/A",,"false","8631176","false",,"false",,"1050741","1050741","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","348","HUN","Hungary","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","285654319","false","-1","N/A",,"false","285654319","false",,"false",,"32319362","32319362","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","360","IDN","Indonesia","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","315269888","false","-1","N/A",,"false","315269888","false",,"false",,"35535394","35535394","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","372","IRL","Ireland","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8099140","false","-1","N/A",,"false","8099140","false",,"false",,"958109","958109","0","false","false",
"C","A","20050101","2005","52","2005","804","UKR","Ukraine","X","Export","376","ISR","Israel","0","W00","World","H1","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","545671335","false","-1","N/A",,"false","545671335","false",,"false",,"54717338","54717338","0","false","false",
